YGR256W	GO:0019521	IEA
YHR135C	GO:0006897	IGI
C2_06640C_B	GO:0002161	IEA
YFL022C	GO:0006432	IEA
SPAC18B11.07c	GO:0005829	IDA
SPAC637.07	GO:0005829	IDA
YBL007C	GO:0005634	IEA
YOR144C	GO:0000724	IMP
SPAC2F3.10	GO:0005737	IDA
SPAC4F10.15c	GO:0005515	IPI
C4_05460C_A	GO:0055114	IEA
YEL030W	GO:0005524	IEA
YLR039C	GO:0032045	IDA
SPAC1805.16c	GO:0005634	IDA
YLR002C	GO:0005730	IDA
YBR089C-A	GO:0005634	IDA
SPCC645.10	GO:0001680	ISO
SPCC825.02	GO:0006491	IEA
YHR107C	GO:0010314	IDA
C2_07320W_B	GO:0005886	IEA
YNL007C	GO:0006457	IEA
YCL054W	GO:0032259	IEA
C7_00520W_A	GO:1901381	IEA
YMR307W	GO:0000936	IDA
CR_07150W_B	GO:0046323	IEA
C4_06830C_A	GO:0051082	IEA
YHR049W	GO:0005634	IEA
SPCC306.09c	GO:0003779	IEA
YML103C	GO:0031965	IEA
C1_14050C_B	GO:0000733	IEA
C2_02740C_A	GO:0032263	IEA
C1_07870C_B	GO:0070880	IMP
SPAC13F5.05	GO:0003756	ISO
YLR129W	GO:0030529	IEA
C1_13420C_B	GO:0032968	IEA
YML028W	GO:0051920	IEA
YEL046C	GO:0016829	IEA
SPBC725.15	GO:0005634	IDA
C2_04230W_B	GO:0009098	IEA
YBL007C	GO:0005938	IDA
C1_09640W_A	GO:0006106	IEA
C7_03250C_A	GO:0006662	IEA
C3_03910W_A	GO:0031934	IEA
YDR141C	GO:0000139	IEA
YGL098W	GO:0031201	IDA
CR_00620C_B	GO:0004055	IEA
SPCC1322.08	GO:0005730	IDA
CR_04570C_B	GO:0009405	IMP
YDR471W	GO:0005840	IEA
YFR053C	GO:0016301	IEA
YGR189C	GO:0000131	IDA
YGR244C	GO:0004775	IMP
YLR063W	GO:0005737	IDA
C5_03550W_B	GO:0016973	IEA
C4_05390W_A	GO:0055114	IEA
SPCC285.05	GO:0016021	IC
CR_00540C_A	GO:0009514	IEA
YKL080W	GO:0015078	IEA
YLR259C	GO:0003688	IDA
SPBC8D2.18c	GO:0016259	ISO
YLR354C	GO:0003824	IEA
YGR088W	GO:0004096	IDA
CR_03420C_B	GO:0009405	IMP
YCL040W	GO:0005886	IDA
C4_01950W_B	GO:0005634	IEA
SPAC4F8.07c	GO:0046835	IEA
YOR035C	GO:0007533	IMP
C7_02660C_A	GO:0005634	IEA
YOR168W	GO:0016876	IEA
SPCC1450.13c	GO:0005634	IDA
SPBC651.01c	GO:0005525	IEA
C4_03020W_B	GO:0030061	IEA
C4_00890W_A	GO:0003856	IEA
C1_00060W_A	GO:0035955	IEA
YGL234W	GO:0006189	IEA
YJL167W	GO:0008299	IEA
SPBC16D10.08c	GO:0005635	IDA
YGR229C	GO:0007346	IMP
YJL124C	GO:0005634	IDA
C3_00880W_B	GO:0042645	IEA
YDR533C	GO:0034599	IEA
YOR265W	GO:0015631	IEA
YPL154C	GO:0006508	IEA
YOR187W	GO:0005739	IBA
SPCC1223.07c	GO:0005829	IDA
YKL007W	GO:0008290	IEA
YCR084C	GO:0000123	IBA
YBR084W	GO:0055114	IEA
YOL086C	GO:0055114	IEA
C1_00160C_B	GO:0044011	IMP
SPAC959.02	GO:0042144	ISO
YPL262W	GO:0006106	IMP
SPAC222.12c	GO:0042776	IGI
CR_08460W_B	GO:0000281	IEA
CR_05390W_A	GO:0005886	IEA
YCL035C	GO:0034599	IMP
YKL024C	GO:0005524	IEA
YML048W	GO:0006457	IMP
SPBC106.17c	GO:0009086	IEA
YGR209C	GO:0000103	IGI
C5_03540C_A	GO:0022627	IEA
SPBC21B10.03c	GO:0005739	ISO
C2_07130C_B	GO:0007088	IEA
YPR033C	GO:0000166	IEA
YKR070W	GO:0036180	IMP
C4_01900C_A	GO:0001302	IEA
C4_00390W_A	GO:0045944	IEA
C7_02660C_A	GO:0016070	IEA
YDR011W	GO:0008559	IBA
C6_01910W_B	GO:0006270	IEA
C2_06810C_B	GO:0003735	IEA
SPBC14C8.14c	GO:0005730	IDA
C3_06180C_A	GO:0051082	IEA
YGR185C	GO:0004812	IEA
C7_00390W_B	GO:0005634	IEA
SPBC902.04	GO:0000790	IDA
CR_01180W_A	GO:0005935	IEA
C2_02520W_A	GO:0008270	IEA
SPBC713.06	GO:0003677	IEA
C1_13140C_A	GO:0071456	IMP
YCR083W	GO:0015036	IDA
YLR172C	GO:0004164	IEA
CR_04740C_A	GO:0006164	IEA
C5_03860W_A	GO:0036220	IEA
YNL244C	GO:0043024	IDA
SPBC725.15	GO:0006207	IMP
SPCP1E11.10	GO:0043234	NAS
YOR230W	GO:0051457	IMP
C4_00440C_B	GO:0042939	IMP
C4_00270W_B	GO:0005829	IEA
YPL091W	GO:0004362	IEA
SPBC1734.14c	GO:0000307	IC
YFR033C	GO:0006122	IMP
YGL030W	GO:0002181	IC
C1_07410C_A	GO:0007035	IEA
CR_03060W_A	GO:0051351	IEA
SPAC513.02	GO:0005634	IDA
C5_01930W_A	GO:0003723	IEA
YGR214W	GO:0000028	IEA
SPBC30B4.05	GO:0031965	IDA
C6_01910W_A	GO:0004017	IEA
YOR003W	GO:0030163	ISS
SPCC1620.14c	GO:0006310	NAS
SPBC3E7.10	GO:0046872	IEA
YBR249C	GO:0016740	IEA
YCR084C	GO:0001198	IMP
YLR048W	GO:0015935	IEA
YIL008W	GO:0005737	IEA
C1_11240C_B	GO:0070887	IMP
YNL138W	GO:0007015	IDA
YLR227C	GO:0005198	IDA
YLL024C	GO:0009277	IDA
C2_03100W_A	GO:0006414	ISS
YPL140C	GO:0007165	IMP
YGL103W	GO:0002181	IC
YDR158W	GO:0008652	IEA
YGL037C	GO:0000183	IMP
YLR044C	GO:0003824	IEA
CR_04200W_B	GO:0042026	IEA
SPAC19G12.10c	GO:0005737	ISO
SPBC32F12.08c	GO:0007052	ISO
C3_06230W_B	GO:0051603	IEA
C2_07190C_A	GO:0009060	IEA
YBR162C	GO:0005576	IEA
C1_00960C_B	GO:0030437	IEA
YBR127C	GO:1990816	IDA
YGL207W	GO:0008023	IPI
YLR192C	GO:0003743	IPI
YMR101C	GO:0016765	IEA
SPCC576.03c	GO:0005737	ISO
YPR167C	GO:0005737	IC
YMR305C	GO:0016798	IEA
SPAC6F12.13c	GO:0004161	ISO
YGR204W	GO:0008152	IEA
CR_08460W_B	GO:0030479	IEA
YLR178C	GO:0005737	IDA
SPBC17D1.06	GO:0005524	IEA
C2_01530C_A	GO:0003952	ISA
SPAC22F8.05	GO:0005992	ISO
YPL129W	GO:0006367	IDA
C2_02380W_B	GO:0036170	IMP
YOR173W	GO:0048471	IEA
C3_04060C_A	GO:0004109	ISS
C5_00480C_A	GO:0032153	IEA
YOL058W	GO:0000166	IEA
YOR243C	GO:0016853	IEA
CR_04530W_A	GO:0004333	NAS
YBR286W	GO:0000324	IDA
CR_08250C_B	GO:0043335	IEA
YDL075W	GO:0005622	IEA
YLR103C	GO:0006267	IPI
SPBC1271.14	GO:0006592	ISS
YOL140W	GO:0042802	IBA
SPBC1703.02	GO:0005829	IDA
C5_02940C_B	GO:0050708	IEA
C6_00750C_A	GO:0009897	IDA
C6_01630W_B	GO:0001731	IEA
C3_06180C_A	GO:0001302	IEA
C5_02400W_A	GO:0005829	IEA
C5_00620W_A	GO:0005634	IEA
YFL045C	GO:0005829	IDA
YER178W	GO:0005739	IEA
SPCC965.06	GO:0005829	IDA
SPBC16D10.05	GO:0070600	IMP
C1_10790W_A	GO:0005739	IEA
SPBC365.01	GO:0071852	ISO
SPAC9G1.05	GO:0005829	IDA
YDR500C	GO:0002181	IC
SPBC16G5.14c	GO:0002181	ISO
YDR233C	GO:0051292	IGI
YOR243C	GO:0005634	IEA
C4_00140C_A	GO:0004636	IEA
SPACUNK4.16c	GO:0005946	ISO
C1_01030W_A	GO:0018195	IMP
SPBC1198.08	GO:0006751	ISO
SPAC23D3.06c	GO:0005515	IPI
YKL085W	GO:0001300	IMP
SPBC27.08c	GO:0004781	IMP
SPAC3A12.18	GO:0005737	ISS
SPBC1539.06	GO:0000062	ISO
YKL081W	GO:0005737	IEA
YGR116W	GO:0005634	IDA
SPAC110.04c	GO:0005634	IDA
YAL060W	GO:0005737	IEA
YHR053C	GO:0046688	IMP
C1_04020C_B	GO:0007160	IMP
C3_00090W_A	GO:0006412	IEA
YJL124C	GO:0000932	IEA
YMR038C	GO:0046872	IEA
YML070W	GO:0005737	IDA
SPCC338.07c	GO:0031415	IDA
SPBC3H7.03c	GO:0005739	IDA
YFR031C-A	GO:0005622	IEA
YGR256W	GO:0005829	TAS
YML106W	GO:0004588	IDA
YPL131W	GO:0003735	IBA
SPCC63.12c	GO:0019774	ISO
YNL247W	GO:0004817	IEA
YOL004W	GO:0006351	IEA
YGR061C	GO:0006541	IEA
YGR155W	GO:0019343	IEA
YLR249W	GO:0006414	IEA
SPAC18G6.15	GO:0005881	IDA
C4_07180W_A	GO:0003735	ISS
YBL072C	GO:0003735	IDA
C6_01910W_B	GO:0005758	IEA
YMR125W	GO:0003729	IPI
SPAC29B12.04	GO:0036381	IEA
YHR132C	GO:0004181	IEA
YGR244C	GO:0006104	IDA
C3_06010W_A	GO:0005853	IEA
CR_04480C_A	GO:0004197	IEA
C5_03390C_B	GO:0035690	IEA
CR_05790C_A	GO:0005739	IEA
C1_12390C_A	GO:0005634	IEA
C1_12490W_B	GO:0005794	IEA
YDL126C	GO:0071712	IMP
SPBC1A4.08c	GO:0005832	IDA
C4_03020W_B	GO:0000329	IEA
C1_01870C_A	GO:0005829	IEA
C4_01740W_B	GO:0045039	IEA
YAL044C	GO:0009249	IMP
YKL033W-A	GO:0016787	IEA
YJR123W	GO:0003735	IDA
YNL079C	GO:0008298	TAS
YAL035W	GO:0001732	IDA
YDL136W	GO:0003735	IC
YDL126C	GO:0005829	IDA
YHR132C	GO:0004180	IEA
C5_02000C_A	GO:0006083	IEA
C4_04700W_A	GO:0006452	IEA
YER091C	GO:0003871	IMP
SPAC25A8.01c	GO:0000790	IDA
SPBC4B4.02c	GO:0016071	ISO
YLL018C	GO:0004815	IEA
SPBC32F12.03c	GO:0071470	IEP
C2_01110C_B	GO:0008603	IGI
C6_02770W_A	GO:0000027	IEA
C5_01910W_A	GO:0003729	IEA
C5_04920C_A	GO:0002181	IEA
SPBC215.09c	GO:0046872	IEA
YLR107W	GO:0000175	IMP
YMR318C	GO:0046872	IEA
C1_09330W_B	GO:0005840	IEA
SPBC16D10.08c	GO:0005524	IEA
YPL240C	GO:0043248	IMP
SPAC664.04c	GO:0005829	IDA
SPBC3E7.16c	GO:0009098	IMP
YML001W	GO:0006897	IMP
SPAC6F12.13c	GO:0045337	IC
C4_04700W_A	GO:0006450	IEA
SPAC22E12.07	GO:0030702	IMP
YOR335C	GO:0006419	IEA
C5_04060C_B	GO:0007131	IEA
C5_00070W_A	GO:0005198	IEA
C2_00210W_A	GO:0005840	IEA
YJL124C	GO:0000288	IMP
YDL103C	GO:0005829	IBA
SPBC16A3.08c	GO:0031929	ISO
SPBC16C6.13c	GO:0032511	ISO
C1_03370W_B	GO:0006446	IEA
YJR104C	GO:0005737	IBA
CR_06080W_B	GO:0070843	IEA
YHR029C	GO:0030968	IMP
YMR186W	GO:0043248	IMP
C1_14440C_B	GO:0005093	IEA
C7_02570C_A	GO:1901710	IEA
C1_12050W_B	GO:0006511	IEA
SPBC3D6.02	GO:0070647	NAS
SPAC688.10	GO:0005634	IDA
YLR025W	GO:0015031	IEA
C1_02820W_A	GO:0055114	IEA
YHR069C	GO:0003723	IEA
C4_00390W_A	GO:0006369	IEA
SPCC1442.16c	GO:0005634	IDA
C3_02170C_B	GO:0000324	IDA
SPAC6B12.04c	GO:0016212	ISO
YGR275W	GO:0016514	IEA
YLR262C-A	GO:0006412	IEA
C4_03910W_B	GO:0036180	IMP
YJL041W	GO:0006810	IEA
SPAC13F5.05	GO:0005739	IDA
C3_06180C_A	GO:0009986	IDA
YHR020W	GO:0016874	IEA
YER089C	GO:0006470	IEA
YLR153C	GO:0006090	IEA
C6_04380W_B	GO:0016337	ISS
YKR048C	GO:0005634	IPI
C4_00200C_A	GO:0005886	IEA
CR_03420C_B	GO:0010498	IEA
YDL082W	GO:0003735	IEA
YHR216W	GO:0006183	TAS
YJR016C	GO:0008652	IEA
SPBC12C2.06	GO:0002184	ISO
SPBC56F2.04	GO:0006364	ISO
SPCC613.06	GO:0002181	ISO
YJR065C	GO:0005524	IDA
SPAC19G12.10c	GO:0006508	IEA
C5_01910W_A	GO:0045727	IEA
SPBC839.17c	GO:0006457	IEA
C4_00390W_A	GO:0032968	IEA
CR_08660W_B	GO:0030620	IEA
CR_07400C_B	GO:0006520	ISS
YKR039W	GO:0003333	IBA
YPL145C	GO:0006897	IGI
YGR244C	GO:0003824	IEA
SPAC9.09	GO:0003871	IMP
YLR002C	GO:0005634	IEA
YNL014W	GO:0016887	IDA
YEL037C	GO:0006974	IEA
YGL187C	GO:0006119	IEA
C2_03270W_A	GO:0004619	NAS
SPAC13G7.02c	GO:0005829	IDA
C3_01960C_B	GO:0005782	IEA
SPAC4F10.20	GO:0004364	ISO
C1_00180W_A	GO:0016020	IDA
C2_03820C_B	GO:0030686	IEA
YEL039C	GO:0006123	IDA
YKL001C	GO:0005524	IEA
C1_08500C_A	GO:0005886	IEA
YJR099W	GO:0016579	IBA
YBL099W	GO:0005754	IDA
SPCC1906.01	GO:0005737	IDA
C1_03110W_A	GO:0003735	NAS
YDL066W	GO:0000287	IEA
SPBC25H2.05	GO:0042788	IDA
SPBC21C3.09c	GO:0006572	ISM
YDL055C	GO:0004475	IEA
C4_05220C_B	GO:0005680	IEA
CR_07400C_B	GO:0004738	IEA
C6_01670W_B	GO:0006090	IEA
SPBC24C6.03	GO:0004827	IEA
C2_08370C_B	GO:0003746	IEA
YCL050C	GO:0009164	IMP
C1_02790W_A	GO:0071541	IEA
SPAC458.02c	GO:0030529	ISO
SPCC1682.02c	GO:0000790	IDA
YHR099W	GO:0035267	IDA
SPAP8A3.07c	GO:0005737	ISS
C5_02110W_B	GO:0007009	IEA
YIR037W	GO:0016491	IEA
C2_01850W_A	GO:0006289	IEA
YFR016C	GO:0015035	IEA
SPAC1F5.10	GO:0005829	IDA
YGR027C	GO:0003735	IDA
YFR044C	GO:0016805	IEA
C4_04050C_A	GO:0009277	IDA
SPBC8E4.03	GO:0000324	IDA
YNR016C	GO:0016020	IEA
YMR242C	GO:0002181	IC
SPBC25D12.04	GO:0046704	IDA
YML078W	GO:0000413	IBA
C2_06310C_A	GO:0006364	ISS
YJL080C	GO:0005737	IDA
C4_02340W_B	GO:0004252	IEA
YPL231W	GO:0004315	IEA
SPBC1D7.04	GO:0000346	ISO
C1_03190C_A	GO:0046658	IDA
SPAC17G8.06c	GO:0009097	ISS
C2_09040W_B	GO:0003690	IEA
YDR368W	GO:0016491	IEA
YDL165W	GO:0006351	IEA
YJR137C	GO:0008152	IEA
YJR045C	GO:0042026	IMP
YHR183W	GO:0016491	IEA
YDR035W	GO:0009058	IEA
SPBC428.03c	GO:0005794	IDA
SPBC3E7.02c	GO:0042802	IPI
CR_07770C_B	GO:0005759	IEA
YGR116W	GO:0016973	IMP
SPBC17G9.11c	GO:0004736	ISO
YFL018C	GO:0016668	IEA
C7_04140C_B	GO:0051082	IEA
YDR454C	GO:0016301	IEA
YDL178W	GO:0016491	IEA
YLR039C	GO:0000139	IDA
SPAC29A4.08c	GO:0045292	TAS
C4_04530C_A	GO:0009277	IDA
C7_04300W_B	GO:0016973	IEA
YIL177C	GO:0016787	IEA
C5_02530W_A	GO:0005634	IEA
YGR240C	GO:0008152	IEA
SPAC4G9.09c	GO:0003991	IGI
SPAC4G9.10	GO:0005739	IDA
SPAC23D3.06c	GO:0034399	IDA
YOR230W	GO:0003714	IDA
YKL216W	GO:0016491	IEA
CR_07150W_B	GO:0006002	IEA
C1_13480W_A	GO:0034605	ISS
SPBPB2B2.13	GO:0004335	ISO
C3_05850W_B	GO:0043066	IEA
SPAC589.05c	GO:0006400	IMP
YGL123W	GO:0022627	IDA
SPAC3A12.18	GO:0004345	ISO
C1_08980C_B	GO:0005777	IDA
SPCC584.04	GO:0018444	IPI
SPAC11D3.11c	GO:0003677	IEA
C5_01700W_A	GO:0003735	IEA
CR_01000C_A	GO:0000155	IEA
SPBC725.09c	GO:0007015	IMP
YMR290C	GO:0003676	IEA
YIL138C	GO:0005737	IEA
SPAC806.07	GO:0061508	IMP
C1_11890W_B	GO:0051920	IEA
YKL182W	GO:0004314	IMP
YDL086W	GO:0008152	IEA
SPAC12G12.04	GO:0030150	ISO
YHR027C	GO:0042176	IEA
YNL138W	GO:0051014	IDA
YCR083W	GO:0006457	IBA
CR_10350C_A	GO:0042144	IEA
C7_04300W_B	GO:0071441	IEA
SPBC3D6.08c	GO:0003723	ISO
YNL244C	GO:0003743	IEA
C1_01110C_A	GO:0005829	IEA
SPAC3A11.05c	GO:0031965	IC
YJR009C	GO:0005737	IEA
YMR314W	GO:0006511	IEA
YOR323C	GO:0004350	IGI
YBR176W	GO:0015940	IMP
C1_04680W_A	GO:0009408	IEA
YLR299W	GO:0016021	IEA
C7_03250C_A	GO:0051082	IEA
YDL120W	GO:0006879	IEA
C5_01580C_B	GO:0003746	IEA
YGL037C	GO:0001302	IEP
YGR240C	GO:0005945	IMP
CR_05050W_A	GO:0019676	IEA
YMR267W	GO:0004427	IEA
SPBC29B5.03c	GO:0022625	ISO
YNL243W	GO:0030276	IEA
C1_10780C_A	GO:0009117	IEA
YBR088C	GO:0005657	IDA
YMR314W	GO:0008233	IEA
C2_03550C_A	GO:0006310	IEA
CR_01400W_B	GO:0047046	IEA
C3_02490C_B	GO:0007126	IEA
SPBC23G7.08c	GO:0030036	ISO
SPAC1F5.11c	GO:0006281	ISO
CR_04810W_B	GO:0022627	IEA
YEL060C	GO:0004252	ISA
SPAC6F12.05c	GO:0036172	EXP
C2_08010W_B	GO:1990236	IEA
C7_02340C_B	GO:0005829	IEA
C1_02590C_B	GO:0004359	IEA
C4_02250C_A	GO:0044117	IMP
YBR279W	GO:0006364	IMP
C1_08030W_B	GO:0003779	IGI
SPCC132.04c	GO:0006536	ISS
C5_00070W_A	GO:0032168	IDA
C1_03220C_B	GO:0007124	IEA
SPCC191.07	GO:0006122	ISO
YOR347C	GO:0006096	IEA
C7_00520W_A	GO:0000083	IEA
C2_02380W_B	GO:0031491	IEA
YKL013C	GO:0030479	IEA
YOL040C	GO:0022627	IBA
YMR197C	GO:0031201	IPI
C4_03790W_A	GO:0005634	IEA
SPCC1223.14	GO:0005829	IDA
SPAC3A12.14	GO:0035841	IDA
SPAC1834.02	GO:0003855	IEA
YMR197C	GO:0048280	IBA
YDR533C	GO:0030445	IDA
SPBC776.03	GO:0009097	IEA
SPBC1711.07	GO:0043234	NAS
C3_06920W_B	GO:0005634	IEA
YLR134W	GO:0019655	IGI
C4_01980C_A	GO:0005198	IEA
YPL240C	GO:0006950	IEA
YKL028W	GO:0006355	IEA
YHR107C	GO:0005937	IDA
YMR125W	GO:0000184	IDA
SPAC22G7.01c	GO:0005829	IDA
YHR099W	GO:0005634	IDA
SPAPJ698.02c	GO:0002181	IC
YGR192C	GO:0005737	IDA
SPBC14C8.14c	GO:0042790	IMP
SPCC1919.09	GO:0042256	IEA
YMR205C	GO:0005945	IMP
C2_05160C_A	GO:0015934	IEA
C7_01450C_A	GO:0005829	IEA
YJR121W	GO:0015986	IEA
YLR195C	GO:0001302	IMP
C6_00280W_B	GO:0003700	IMP
YAL056W	GO:0005737	IDA
YDR050C	GO:0006094	IEA
C3_05720C_A	GO:0005881	IEA
C7_00960W_B	GO:0006412	IEA
SPAC13G6.14	GO:0071543	IMP
YJL167W	GO:0005737	IDA
C2_06200C_B	GO:0045727	IEA
YJL140W	GO:0000932	IEA
YEL020W-A	GO:0042719	IDA
YMR079W	GO:0008525	IDA
YER069W	GO:0006355	IMP
YMR303C	GO:0004022	IDA
YDR141C	GO:0006895	IMP
YNR001C	GO:0004108	IEA
YLR025W	GO:0005737	IEA
YIL034C	GO:0051016	IDA
SPAC13G6.07c	GO:0003735	ISO
CR_10160W_B	GO:0001676	IEA
C4_06720W_B	GO:0008649	IEA
SPCC23B6.04c	GO:0008526	ISO
YHL021C	GO:0007005	IMP
YBR215W	GO:0016568	IEA
C5_00930C_B	GO:0000329	IEA
YJL041W	GO:0034399	IDA
YDL229W	GO:0000054	IGI
YMR250W	GO:0034599	IMP
SPAC3F10.03	GO:0005737	IGI
YAL056W	GO:0005886	IDA
YGL135W	GO:0015934	IEA
C2_08190W_B	GO:0033180	IEA
YIL094C	GO:0016616	IEA
YJR104C	GO:0005739	IDA
SPCC74.02c	GO:0005634	IDA
C5_02710W_A	GO:0005829	IGI
YER093C	GO:0031932	IPI
YDL056W	GO:0071931	IMP
YER094C	GO:0019774	IDA
YJR123W	GO:0005737	IEA
CR_03420C_B	GO:0036244	IMP
YNL239W	GO:0043418	IDA
YDL131W	GO:0019878	IGI
SPAC11G7.02	GO:0005794	IDA
YBR221C	GO:0003824	IEA
YCR088W	GO:0005737	IDA
YMR090W	GO:0005737	IEA
YNL064C	GO:0045047	IMP
SPAC3C7.04	GO:0006357	NAS
YGL251C	GO:0003677	IEA
YBR025C	GO:0016787	IEA
C3_01530C_A	GO:0003700	ISS
YPR167C	GO:0019344	IEA
SPAC17G6.06	GO:0002182	NAS
YAR010C	GO:0003723	IEA
C2_06390C_A	GO:0005829	IEA
YJL026W	GO:0004748	IEA
SPBP35G2.07	GO:0050660	IEA
C2_06200C_B	GO:0005761	IEA
SPAC13C5.04	GO:0005737	ISO
YFL022C	GO:0005524	IEA
C2_09600C_A	GO:0005634	IEA
C3_07020W_A	GO:0007070	IEA
SPAC13G6.01c	GO:0006301	ISO
YGR240C	GO:0005741	IEA
C3_04960W_B	GO:0005840	IEA
SPAC694.04c	GO:0005634	ISO
SPAC637.04	GO:0005737	ISO
YLR264W	GO:0005840	IEA
YKL001C	GO:0000103	IEA
YPR181C	GO:0005789	IEA
C3_05760W_A	GO:0005829	IEA
